;advers;age;cluster
11347;Shelby Rogers;28.301163586599998;3
11348;Shelby Rogers;28.301163586599998;3
11349;Shelby Rogers;28.3230663929;3
11350;Shelby Rogers;28.3230663929;3
11351;Shelby Rogers;28.3230663929;3
11352;Shelby Rogers;28.361396303899998;3
11353;Shelby Rogers;28.361396303899998;3
11354;Shelby Rogers;28.396988364099997;3
11355;Shelby Rogers;28.4380561259;3
11356;Shelby Rogers;28.476386036999997;3
11357;Shelby Rogers;28.476386036999997;3
11358;Shelby Rogers;28.4955509925;3
11359;Shelby Rogers;28.4955509925;3
11360;Shelby Rogers;28.6105407255;3
11361;Shelby Rogers;28.687200547600003;3
11362;Shelby Rogers;28.7063655031;3
11363;Shelby Rogers;28.7063655031;3
11364;Shelby Rogers;28.8405201916;3
11365;Shelby Rogers;28.8788501027;3
11366;Shelby Rogers;28.8788501027;3
11367;Shelby Rogers;28.8788501027;3
11368;Shelby Rogers;28.9555099247;3
11369;Shelby Rogers;28.9555099247;3
11370;Shelby Rogers;28.980150581799997;3
11371;Shelby Rogers;28.980150581799997;3
11372;Shelby Rogers;28.980150581799997;3
11373;Shelby Rogers;28.980150581799997;3
11374;Shelby Rogers;28.301163586599998;3
11375;Shelby Rogers;28.3230663929;3
11376;Shelby Rogers;28.361396303899998;3
11377;Shelby Rogers;28.396988364099997;3
11378;Shelby Rogers;28.4380561259;3
11379;Shelby Rogers;28.476386036999997;3
11380;Shelby Rogers;28.4955509925;3
11381;Shelby Rogers;28.542094455900003;3
11382;Shelby Rogers;28.572210814499996;3
11383;Shelby Rogers;28.6105407255;3
11384;Shelby Rogers;28.629705681;3
11385;Shelby Rogers;28.6680355921;3
11386;Shelby Rogers;28.687200547600003;3
11387;Shelby Rogers;28.7063655031;3
11388;Shelby Rogers;28.802190280599998;3
11389;Shelby Rogers;28.8213552361;3
11390;Shelby Rogers;28.8405201916;3
11391;Shelby Rogers;28.859685147199997;3
11392;Shelby Rogers;28.8788501027;3
11393;Shelby Rogers;28.9555099247;3
11394;Shelby Rogers;28.980150581799997;3
11395;Jana Cepelova;23.290896646100002;0
11396;Jana Cepelova;23.290896646100002;0
11397;Jana Cepelova;23.290896646100002;0
11398;Jana Cepelova;22.850102669400002;0
11399;Jana Cepelova;23.310061601599998;0
11400;Jana Cepelova;23.310061601599998;0
11401;Jana Cepelova;22.907597535900003;0
11402;Jana Cepelova;23.080082135500003;0
11403;Jana Cepelova;23.080082135500003;0
11404;Jana Cepelova;23.290896646100002;0
11405;Jana Cepelova;22.7159479808;17
11406;Jana Cepelova;22.850102669400002;0
11407;Jana Cepelova;22.735112936300002;0
11408;Jana Cepelova;23.310061601599998;0
11409;Jana Cepelova;22.7542778919;0
11410;Jana Cepelova;23.1375770021;0
11411;Jana Cepelova;22.907597535900003;0
11412;Jana Cepelova;22.7926078029;0
11413;Jana Cepelova;23.1184120465;0
11414;Jana Cepelova;23.080082135500003;0
11415;Jana Cepelova;22.8117727584;0
11416;Jana Cepelova;22.6009582478;17
11417;Jana Cepelova;22.6913073238;17
11418;Jana Cepelova;22.8829568789;0
11419;Jana Cepelova;24.287474332600002;0
11420;Jana Cepelova;24.3258042437;0
11421;Jana Cepelova;23.9041752225;0
11422;Jana Cepelova;23.9041752225;0
11423;Jana Cepelova;23.9041752225;0
11424;Jana Cepelova;24.0574948665;0
11425;Jana Cepelova;23.808350444899997;0
11426;Jana Cepelova;23.808350444899997;0
11427;Jana Cepelova;23.898699520900003;0
11428;Jana Cepelova;24.3832991102;0
11429;Jana Cepelova;24.287474332600002;0
11430;Jana Cepelova;24.364134154699997;0
11431;Jana Cepelova;24.2299794661;0
11432;Jana Cepelova;24.3258042437;0
11433;Jana Cepelova;23.9041752225;0
11434;Jana Cepelova;23.846680355900002;0
11435;Jana Cepelova;24.306639288200003;0
11436;Jana Cepelova;24.134154688600002;0
11437;Jana Cepelova;24.038329910999998;0
11438;Jana Cepelova;23.923340178000004;0
11439;Jana Cepelova;24.0574948665;0
11440;Jana Cepelova;23.6741957563;0
11441;Jana Cepelova;23.7316906229;0
11442;Jana Cepelova;23.865845311399998;0
11443;Jana Cepelova;24.0;0
11444;Jana Cepelova;24.0958247775;0
11445;Jana Cepelova;24.249144421599997;0
11446;Jana Cepelova;23.635865845300003;0
11447;Jana Cepelova;23.808350444899997;0
11448;Jana Cepelova;24.1724845996;0
11449;Jana Cepelova;23.898699520900003;0
11450;Jana Cepelova;25.3607118412;0
11451;Jana Cepelova;24.7282683094;0
11452;Jana Cepelova;24.7036276523;0
11453;Jana Cepelova;24.8432580424;0
11454;Jana Cepelova;24.594113620799998;0
11455;Jana Cepelova;25.3607118412;0
11456;Jana Cepelova;24.7282683094;0
11457;Jana Cepelova;24.6324435318;0
11458;Jana Cepelova;24.895277207399996;0
11459;Jana Cepelova;25.916495551;0
11460;Jana Cepelova;25.590691307300002;0
11461;Jana Cepelova;25.9739904175;0
11462;Jana Cepelova;25.916495551;0
11463;Jana Cepelova;26.2422997947;0
11464;Jana Cepelova;26.376454483200003;16
11465;Eugenie Bouchard;22.4887063655;12
11466;Eugenie Bouchard;22.546201231999998;12
11467;Eugenie Bouchard;22.3162217659;12
11468;Eugenie Bouchard;22.3162217659;12
11469;Eugenie Bouchard;22.1054072553;12
11470;Eugenie Bouchard;22.4120465435;12
11471;Eugenie Bouchard;22.4120465435;12
11472;Eugenie Bouchard;21.990417522199998;12
11473;Eugenie Bouchard;21.990417522199998;12
11474;Eugenie Bouchard;22.009582477800002;12
11475;Eugenie Bouchard;22.009582477800002;12
11476;Eugenie Bouchard;22.009582477800002;12
11477;Eugenie Bouchard;22.009582477800002;12
11478;Eugenie Bouchard;21.8754277892;12
11479;Eugenie Bouchard;21.8754277892;12
11480;Eugenie Bouchard;21.8754277892;12
11481;Eugenie Bouchard;21.8754277892;12
11482;Eugenie Bouchard;21.856262833699997;12
11483;Eugenie Bouchard;21.856262833699997;12
11484;Eugenie Bouchard;22.2970568104;12
11485;Eugenie Bouchard;22.2395619439;12
11486;Eugenie Bouchard;22.3353867214;12
11487;Eugenie Bouchard;22.3353867214;12
11488;Eugenie Bouchard;21.8945927447;12
11489;Eugenie Bouchard;22.028747433299998;12
11490;Eugenie Bouchard;22.028747433299998;12
11491;Eugenie Bouchard;22.2012320329;12
11492;Eugenie Bouchard;22.2012320329;12
11493;Eugenie Bouchard;22.4503764545;12
11494;Eugenie Bouchard;22.642026009600002;12
11495;Eugenie Bouchard;22.6228610541;12
11496;Eugenie Bouchard;22.4887063655;12
11497;Eugenie Bouchard;22.546201231999998;12
11498;Eugenie Bouchard;22.3162217659;12
11499;Eugenie Bouchard;22.1054072553;12
11500;Eugenie Bouchard;22.4120465435;12
11501;Eugenie Bouchard;21.990417522199998;12
11502;Eugenie Bouchard;22.009582477800002;12
11503;Eugenie Bouchard;21.8754277892;12
11504;Eugenie Bouchard;21.856262833699997;12
11505;Eugenie Bouchard;22.2970568104;12
11506;Eugenie Bouchard;22.2395619439;12
11507;Eugenie Bouchard;22.3353867214;12
11508;Eugenie Bouchard;22.507871321;12
11509;Eugenie Bouchard;21.8945927447;12
11510;Eugenie Bouchard;22.028747433299998;12
11511;Eugenie Bouchard;22.0670773443;12
11512;Eugenie Bouchard;22.2012320329;12
11513;Eugenie Bouchard;22.2778918549;12
11514;Eugenie Bouchard;22.1820670773;12
11515;Eugenie Bouchard;22.46954141;12
11516;Eugenie Bouchard;22.392881588;12
11517;Eugenie Bouchard;22.4503764545;12
11518;Eugenie Bouchard;23.485284051999997;12
11519;Eugenie Bouchard;23.255304585900003;12
11520;Eugenie Bouchard;22.8911704312;12
11521;Eugenie Bouchard;22.8911704312;12
11522;Eugenie Bouchard;22.8720054757;12
11523;Eugenie Bouchard;22.8720054757;12
11524;Eugenie Bouchard;22.8720054757;12
11525;Eugenie Bouchard;23.197809719400002;12
11526;Eugenie Bouchard;23.197809719400002;12
11527;Eugenie Bouchard;23.197809719400002;12
11528;Eugenie Bouchard;23.427789185500004;12
11529;Eugenie Bouchard;23.638603696100002;12
11530;Eugenie Bouchard;23.485284051999997;12
11531;Eugenie Bouchard;23.446954141;12
11532;Eugenie Bouchard;23.1594798084;12
11533;Eugenie Bouchard;23.101984941799998;12
11534;Eugenie Bouchard;23.6194387406;12
11535;Eugenie Bouchard;23.312799452399997;12
11536;Eugenie Bouchard;23.255304585900003;12
11537;Eugenie Bouchard;23.351129363400002;12
11538;Eugenie Bouchard;23.5044490075;12
11539;Eugenie Bouchard;22.8911704312;12
11540;Eugenie Bouchard;22.8720054757;12
11541;Eugenie Bouchard;23.0061601643;12
11542;Eugenie Bouchard;23.0253251198;12
11543;Eugenie Bouchard;23.0636550308;12
11544;Eugenie Bouchard;23.6002737851;12
11545;Eugenie Bouchard;23.3319644079;12
11546;Eugenie Bouchard;22.8528405202;12
11547;Eugenie Bouchard;23.197809719400002;12
11548;Eugenie Bouchard;23.427789185500004;12
11549;Eugenie Bouchard;24.635181382600003;12
11550;Eugenie Bouchard;24.635181382600003;12
11551;Eugenie Bouchard;24.635181382600003;12
11552;Eugenie Bouchard;24.386036961;12
11553;Eugenie Bouchard;24.386036961;12
11554;Eugenie Bouchard;24.386036961;12
11555;Eugenie Bouchard;23.926078028699997;12
11556;Eugenie Bouchard;23.926078028699997;12
11557;Eugenie Bouchard;24.34770705;12
11558;Eugenie Bouchard;24.501026694;12
11559;Eugenie Bouchard;23.8877481177;12
11560;Eugenie Bouchard;24.1505817933;12
11561;Eugenie Bouchard;24.1505817933;12
11562;Eugenie Bouchard;24.635181382600003;12
11563;Eugenie Bouchard;24.539356605100004;12
11564;Eugenie Bouchard;24.098562628299998;12
11565;Eugenie Bouchard;24.4435318275;12
11566;Eugenie Bouchard;24.5776865161;12
11567;Eugenie Bouchard;23.868583162199997;12
11568;Eugenie Bouchard;24.5585215606;12
11569;Eugenie Bouchard;24.386036961;12
11570;Eugenie Bouchard;23.926078028699997;12
11571;Eugenie Bouchard;24.34770705;12
11572;Eugenie Bouchard;24.501026694;12
11573;Eugenie Bouchard;23.8877481177;12
11574;Eugenie Bouchard;24.0219028063;12
11575;Eugenie Bouchard;24.980150581799997;12
11576;Eugenie Bouchard;24.8459958932;12
11577;Eugenie Bouchard;24.8459958932;12
11578;Eugenie Bouchard;24.9034907598;12
11579;Eugenie Bouchard;24.9034907598;12
11580;Eugenie Bouchard;24.8843258042;12
11581;Eugenie Bouchard;24.980150581799997;12
11582;Eugenie Bouchard;25.440109514;12
11583;Eugenie Bouchard;24.8459958932;12
11584;Eugenie Bouchard;25.3826146475;12
11585;Eugenie Bouchard;24.9034907598;12
11586;Eugenie Bouchard;25.2484599589;12
11587;Eugenie Bouchard;25.3442847365;12
11588;Eugenie Bouchard;25.4976043806;12
11589;Eugenie Bouchard;24.8843258042;12
11590;Eugenie Bouchard;25.018480492800002;12
11591;Eugenie Bouchard;25.4209445585;12
11592;Eugenie Bouchard;25.8617385352;12
11593;Eugenie Bouchard;25.8617385352;12
11594;Eugenie Bouchard;26.4558521561;3
11595;Eugenie Bouchard;26.4558521561;3
11596;Eugenie Bouchard;26.5325119781;3
11597;Eugenie Bouchard;26.5325119781;3
11598;Eugenie Bouchard;26.5325119781;3
11599;Eugenie Bouchard;26.5325119781;3
11600;Eugenie Bouchard;26.5900068446;3
11601;Eugenie Bouchard;26.5900068446;3
11602;Eugenie Bouchard;25.8617385352;12
11603;Eugenie Bouchard;26.4558521561;3
11604;Eugenie Bouchard;26.5325119781;3
11605;Eugenie Bouchard;26.5900068446;3
11606;Eugenie Bouchard;27.0308008214;3
11607;Eugenie Bouchard;27.0308008214;3
11608;Eugenie Bouchard;27.0308008214;3
11609;Eugenie Bouchard;27.0308008214;3
11610;Eugenie Bouchard;27.0116358658;3
11611;Eugenie Bouchard;27.0308008214;3
11612;Eugenie Bouchard;27.0499657769;3
11613;Magda Linette;24.5831622177;0
11614;Magda Linette;24.429842573600002;0
11615;Magda Linette;24.602327173200003;0
11616;Magda Linette;24.602327173200003;0
11617;Magda Linette;24.1423682409;0
11618;Magda Linette;24.1423682409;0
11619;Magda Linette;24.659822039699996;0
11620;Magda Linette;23.989048596900002;0
11621;Magda Linette;24.0848733744;0
11622;Magda Linette;24.104038329899996;0
11623;Magda Linette;24.104038329899996;0
11624;Magda Linette;24.5831622177;0
11625;Magda Linette;24.429842573600002;0
11626;Magda Linette;24.449007529099998;0
11627;Magda Linette;24.046543463400003;0
11628;Magda Linette;24.334017795999998;0
11629;Magda Linette;24.602327173200003;0
11630;Magda Linette;24.1423682409;0
11631;Magda Linette;24.659822039699996;0
11632;Magda Linette;24.314852840500002;0
11633;Magda Linette;23.989048596900002;0
11634;Magda Linette;24.0848733744;0
11635;Magda Linette;24.276522929499997;0
11636;Magda Linette;24.372347707;0
11637;Magda Linette;24.5448323066;0
11638;Magda Linette;23.931553730300003;0
11639;Magda Linette;24.104038329899996;0
11640;Magda Linette;24.487337440100003;0
11641;Magda Linette;23.983572895300004;0
11642;Magda Linette;23.983572895300004;0
11643;Magda Linette;25.5797399042;0
11644;Magda Linette;25.273100616;0
11645;Magda Linette;25.5222450376;0
11646;Magda Linette;25.1389459274;0
11647;Magda Linette;25.158110883000003;0
11648;Magda Linette;25.158110883000003;0
11649;Magda Linette;25.0431211499;0
11650;Magda Linette;25.0431211499;0
11651;Magda Linette;25.0431211499;0
11652;Magda Linette;25.5989048597;0
11653;Magda Linette;25.6180698152;0
11654;Magda Linette;25.6180698152;0
11655;Magda Linette;25.6563997262;0
11656;Magda Linette;25.3305954825;0
11657;Magda Linette;25.2922655715;0
11658;Magda Linette;25.2922655715;0
11659;Magda Linette;25.0622861054;0
11660;Magda Linette;24.9965776865;0
11661;Magda Linette;24.9993155373;0
11662;Magda Linette;25.5797399042;0
11663;Magda Linette;25.273100616;0
11664;Magda Linette;25.5222450376;0
11665;Magda Linette;25.4647501711;0
11666;Magda Linette;25.1389459274;0
11667;Magda Linette;25.158110883000003;0
11668;Magda Linette;25.0431211499;0
11669;Magda Linette;25.3497604381;0
11670;Magda Linette;25.5989048597;0
11671;Magda Linette;25.6180698152;0
11672;Magda Linette;25.6563997262;0
11673;Magda Linette;25.3305954825;0
11674;Magda Linette;25.215605749499996;0
11675;Magda Linette;24.9664613279;0
11676;Magda Linette;25.0239561944;0
11677;Magda Linette;25.2922655715;0
11678;Magda Linette;25.388090349099997;0
11679;Magda Linette;25.541409993200002;0
11680;Magda Linette;24.9281314168;0
11681;Magda Linette;25.0622861054;0
11682;Magda Linette;25.1006160164;0
11683;Magda Linette;25.6372347707;0
11684;Magda Linette;25.503080082100002;0
11685;Magda Linette;24.9965776865;0
11686;Magda Linette;26.5763175907;0
11687;Magda Linette;26.5763175907;0
11688;Magda Linette;26.1546885695;0
11689;Magda Linette;26.1546885695;0
11690;Magda Linette;25.8863791923;0
11691;Magda Linette;26.6529774127;5
11692;Magda Linette;26.4421629021;0
11693;Magda Linette;26.4421629021;0
11694;Magda Linette;26.4421629021;0
11695;Magda Linette;25.9630390144;0
11696;Magda Linette;25.9630390144;0
11697;Magda Linette;25.9247091034;0
11698;Magda Linette;25.9247091034;0
11699;Magda Linette;26.4613278576;0
11700;Magda Linette;26.4613278576;0
11701;Magda Linette;25.9876796715;0
11702;Magda Linette;25.993155373;0
11703;Magda Linette;26.5763175907;0
11704;Magda Linette;26.2696783025;0
11705;Magda Linette;26.135523614;0
11706;Magda Linette;26.1546885695;0
11707;Magda Linette;26.212183436;0
11708;Magda Linette;25.9055441478;0
11709;Magda Linette;25.8863791923;0
11710;Magda Linette;26.4421629021;0
11711;Magda Linette;26.3463381246;0
11712;Magda Linette;25.9630390144;0
11713;Magda Linette;26.288843258000004;0
11714;Magda Linette;26.3846680356;0
11715;Magda Linette;26.5379876797;0
11716;Magda Linette;25.9247091034;0
11717;Magda Linette;26.058863791900002;0
11718;Magda Linette;26.0971937029;0
11719;Magda Linette;26.4613278576;0
11720;Magda Linette;25.990417522199998;0
11721;Magda Linette;27.151266256;5
11722;Magda Linette;27.5920602327;5
11723;Magda Linette;27.5920602327;5
11724;Magda Linette;27.5920602327;5
11725;Magda Linette;27.5920602327;5
11726;Magda Linette;26.9021218344;5
11727;Magda Linette;27.6495550992;5
11728;Magda Linette;27.6495550992;5
11729;Magda Linette;27.572895277199997;5
11730;Magda Linette;27.572895277199997;5
11731;Magda Linette;26.9596167009;5
11732;Magda Linette;26.9596167009;5
11733;Magda Linette;26.9596167009;5
11734;Magda Linette;27.515400410700003;5
11735;Magda Linette;27.515400410700003;5
11736;Magda Linette;27.515400410700003;5
11737;Magda Linette;27.515400410700003;5
11738;Magda Linette;27.515400410700003;5
11739;Magda Linette;27.285420944600002;5
11740;Magda Linette;27.3812457221;5
11741;Magda Linette;27.3812457221;5
11742;Magda Linette;27.5345653662;5
11743;Magda Linette;27.055441478400002;5
11744;Magda Linette;26.989733059499997;5
11745;Magda Linette;27.266255989;5
11746;Magda Linette;27.457905544099997;5
11747;Magda Linette;27.1321013005;5
11748;Magda Linette;27.151266256;5
11749;Magda Linette;27.2087611225;5
11750;Magda Linette;26.9021218344;5
11751;Magda Linette;26.8829568789;5
11752;Magda Linette;27.6495550992;5
11753;Magda Linette;27.572895277199997;5
11754;Magda Linette;26.9596167009;5
11755;Magda Linette;27.285420944600002;5
11756;Magda Linette;27.3812457221;5
11757;Magda Linette;27.5345653662;5
11758;Magda Linette;26.921286789899998;5
11759;Magda Linette;27.055441478400002;5
11760;Magda Linette;27.630390143699998;5
11761;Magda Linette;27.3620807666;5
11762;Magda Linette;26.984257358;5
11763;Magda Linette;27.9178644764;16
11764;Magda Linette;27.994524298400002;16
11765;Magda Linette;27.994524298400002;16
11766;Magda Linette;27.994524298400002;16
11767;Magda Linette;27.994524298400002;16
11768;Magda Linette;27.994524298400002;16
11769;Magda Linette;28.4928131417;16
11770;Magda Linette;28.550308008200002;16
11771;Magda Linette;28.550308008200002;16
11772;Magda Linette;28.5886379192;16
11773;Magda Linette;28.6078028747;16
11774;Magda Linette;27.983572895300004;16
11775;Magda Linette;27.986310746100006;16
11776;Magda Linette;27.989048596900002;16
11777;Magda Linette;27.898699520900003;16
11778;Magda Linette;27.9178644764;16
11779;Magda Linette;27.9370294319;16
11780;Magda Linette;28.0328542094;16
11781;Magda Linette;28.4928131417;16
11782;Magda Linette;28.5311430527;16
11783;Magda Linette;28.550308008200002;16
11784;Magda Linette;28.5886379192;16
11785;Magda Linette;28.6078028747;16
11786;Magda Linette;28.626967830300003;16
11787;Magda Linette;28.684462696799997;16
11788;Magda Linette;29.106091718000002;16
11789;Magda Linette;29.278576317600002;16
11790;Magda Linette;29.278576317600002;16
11791;Magda Linette;29.278576317600002;16
11792;Magda Linette;29.297741273099998;16
11793;Magda Linette;29.297741273099998;16
11794;Magda Linette;29.3744010951;16
11795;Magda Linette;29.3744010951;16
11796;Magda Linette;29.4702258727;16
11797;Magda Linette;29.4702258727;16
11798;Magda Linette;29.5277207392;16
11799;Magda Linette;29.5277207392;16
11800;Magda Linette;29.5277207392;16
11801;Magda Linette;29.6043805613;16
11802;Magda Linette;29.623545516799997;16
11803;Magda Linette;29.648186173899997;16
11804;Magda Linette;29.106091718000002;16
11805;Magda Linette;29.144421629;16
11806;Magda Linette;29.1635865845;16
11807;Magda Linette;29.210130047899998;16
11808;Magda Linette;29.240246406599997;16
11809;Magda Linette;29.278576317600002;16
11810;Magda Linette;29.297741273099998;16
11811;Magda Linette;29.3744010951;16
11812;Magda Linette;29.4702258727;16
11813;Magda Linette;29.4893908282;16
11814;Magda Linette;29.5085557837;16
11815;Magda Linette;29.5277207392;16
11816;Magda Linette;29.5468856947;16
11817;Magda Linette;29.623545516799997;16
11818;Magda Linette;29.648186173899997;16
11819;Kiki Bertens;24.8542094456;14
11820;Kiki Bertens;24.8542094456;14
11821;Kiki Bertens;24.8542094456;14
11822;Kiki Bertens;24.375085557800002;14
11823;Kiki Bertens;24.375085557800002;14
11824;Kiki Bertens;24.375085557800002;14
11825;Kiki Bertens;24.0876112252;2
11826;Kiki Bertens;24.0876112252;2
11827;Kiki Bertens;24.4325804244;14
11828;Kiki Bertens;24.4325804244;14
11829;Kiki Bertens;24.4325804244;14
11830;Kiki Bertens;24.4325804244;14
11831;Kiki Bertens;24.4325804244;14
11832;Kiki Bertens;24.2600958248;14
11833;Kiki Bertens;24.5859000684;14
11834;Kiki Bertens;24.5859000684;14
11835;Kiki Bertens;24.5859000684;14
11836;Kiki Bertens;24.5859000684;14
11837;Kiki Bertens;24.451745379899997;14
11838;Kiki Bertens;24.451745379899997;14
11839;Kiki Bertens;24.451745379899997;14
11840;Kiki Bertens;24.451745379899997;14
11841;Kiki Bertens;24.451745379899997;14
11842;Kiki Bertens;24.5475701574;14
11843;Kiki Bertens;24.5475701574;14
11844;Kiki Bertens;24.279260780300003;14
11845;Kiki Bertens;24.279260780300003;14
11846;Kiki Bertens;24.3504449008;14
11847;Kiki Bertens;24.3504449008;14
11848;Kiki Bertens;24.158795345700003;2
11849;Kiki Bertens;24.158795345700003;2
11850;Kiki Bertens;24.8542094456;14
11851;Kiki Bertens;24.835044490100003;14
11852;Kiki Bertens;24.7008898015;14
11853;Kiki Bertens;24.375085557800002;14
11854;Kiki Bertens;24.605065024;14
11855;Kiki Bertens;24.068446269699997;2
11856;Kiki Bertens;24.0876112252;2
11857;Kiki Bertens;24.892539356599997;14
11858;Kiki Bertens;24.2600958248;14
11859;Kiki Bertens;24.5859000684;14
11860;Kiki Bertens;24.451745379899997;14
11861;Kiki Bertens;24.5475701574;14
11862;Kiki Bertens;24.720054757;14
11863;Kiki Bertens;24.106776180700002;2
11864;Kiki Bertens;24.2026009582;14
11865;Kiki Bertens;24.240930869299998;14
11866;Kiki Bertens;24.279260780300003;14
11867;Kiki Bertens;24.4134154689;14
11868;Kiki Bertens;24.681724845999998;14
11869;Kiki Bertens;24.662559890500003;14
11870;Kiki Bertens;25.8507871321;14
11871;Kiki Bertens;25.8507871321;14
11872;Kiki Bertens;25.3141683778;14
11873;Kiki Bertens;25.3333333333;14
11874;Kiki Bertens;25.3333333333;14
11875;Kiki Bertens;25.620807665999997;14
11876;Kiki Bertens;25.0841889117;14
11877;Kiki Bertens;25.0841889117;14
11878;Kiki Bertens;25.4483230664;14
11879;Kiki Bertens;25.4483230664;14
11880;Kiki Bertens;25.4483230664;14
11881;Kiki Bertens;25.4483230664;14
11882;Kiki Bertens;25.4483230664;14
11883;Kiki Bertens;25.793292265599998;14
11884;Kiki Bertens;25.601642710500002;14
11885;Kiki Bertens;25.601642710500002;14
11886;Kiki Bertens;25.601642710500002;14
11887;Kiki Bertens;25.601642710500002;14
11888;Kiki Bertens;25.601642710500002;14
11889;Kiki Bertens;25.4674880219;14
11890;Kiki Bertens;25.237508555799998;14
11891;Kiki Bertens;25.4291581109;14
11892;Kiki Bertens;25.4291581109;14
11893;Kiki Bertens;25.4291581109;14
11894;Kiki Bertens;25.4291581109;14
11895;Kiki Bertens;25.4099931554;14
11896;Kiki Bertens;25.4099931554;14
11897;Kiki Bertens;25.4099931554;14
11898;Kiki Bertens;25.6783025325;14
11899;Kiki Bertens;25.1745379877;14
11900;Kiki Bertens;25.366187542800002;14
11901;Kiki Bertens;25.366187542800002;14
11902;Kiki Bertens;25.8507871321;14
11903;Kiki Bertens;25.8316221766;14
11904;Kiki Bertens;25.697467488;14
11905;Kiki Bertens;25.1991786448;14
11906;Kiki Bertens;25.3141683778;14
11907;Kiki Bertens;25.3333333333;14
11908;Kiki Bertens;25.180013689299997;14
11909;Kiki Bertens;25.774127310100003;14
11910;Kiki Bertens;25.620807665999997;14
11911;Kiki Bertens;25.065023956199997;14
11912;Kiki Bertens;25.0841889117;14
11913;Kiki Bertens;25.3716632444;14
11914;Kiki Bertens;25.793292265599998;14
11915;Kiki Bertens;25.1416837782;14
11916;Kiki Bertens;25.5249828884;14
11917;Kiki Bertens;25.4674880219;14
11918;Kiki Bertens;25.563312799499997;14
11919;Kiki Bertens;25.7166324435;14
11920;Kiki Bertens;25.1033538672;14
11921;Kiki Bertens;25.237508555799998;14
11922;Kiki Bertens;25.2758384668;14
11923;Kiki Bertens;25.4291581109;14
11924;Kiki Bertens;25.5058179329;14
11925;Kiki Bertens;25.8124572211;14
11926;Kiki Bertens;25.4099931554;14
11927;Kiki Bertens;25.6783025325;14
11928;Kiki Bertens;25.1745379877;14
11929;Kiki Bertens;26.8281998631;14
11930;Kiki Bertens;26.310746064299998;14
11931;Kiki Bertens;26.310746064299998;14
11932;Kiki Bertens;26.310746064299998;14
11933;Kiki Bertens;26.310746064299998;14
11934;Kiki Bertens;26.310746064299998;14
11935;Kiki Bertens;26.310746064299998;14
11936;Kiki Bertens;26.6557152635;14
11937;Kiki Bertens;26.6557152635;14
11938;Kiki Bertens;26.6557152635;14
11939;Kiki Bertens;26.866529774099998;14
11940;Kiki Bertens;26.866529774099998;14
11941;Kiki Bertens;26.7707049966;14
11942;Kiki Bertens;26.7707049966;14
11943;Kiki Bertens;26.7707049966;14
11944;Kiki Bertens;26.7707049966;14
11945;Kiki Bertens;26.7707049966;14
11946;Kiki Bertens;26.4449007529;14
11947;Kiki Bertens;26.4449007529;14
11948;Kiki Bertens;26.789869952100002;14
11949;Kiki Bertens;26.464065708400003;14
11950;Kiki Bertens;26.464065708400003;14
11951;Kiki Bertens;26.559890486;14
11952;Kiki Bertens;26.559890486;14
11953;Kiki Bertens;26.559890486;14
11954;Kiki Bertens;26.559890486;14
11955;Kiki Bertens;26.71321013;14
11956;Kiki Bertens;26.71321013;14
11957;Kiki Bertens;26.0999315537;14
11958;Kiki Bertens;26.0999315537;14
11959;Kiki Bertens;26.0807665982;14
11960;Kiki Bertens;26.2724161533;14
11961;Kiki Bertens;26.5023956194;14
11962;Kiki Bertens;26.8090349076;14
11963;Kiki Bertens;26.8090349076;14
11964;Kiki Bertens;26.4065708419;14
11965;Kiki Bertens;26.4065708419;14
11966;Kiki Bertens;26.4065708419;14
11967;Kiki Bertens;26.4065708419;14
11968;Kiki Bertens;26.4065708419;14
11969;Kiki Bertens;26.674880219000002;14
11970;Kiki Bertens;26.674880219000002;14
11971;Kiki Bertens;26.674880219000002;14
11972;Kiki Bertens;26.674880219000002;14
11973;Kiki Bertens;26.674880219000002;14
11974;Kiki Bertens;26.674880219000002;14
11975;Kiki Bertens;26.8281998631;14
11976;Kiki Bertens;26.1957563313;14
11977;Kiki Bertens;26.6557152635;14
11978;Kiki Bertens;26.866529774099998;14
11979;Kiki Bertens;26.866529774099998;14
11980;Kiki Bertens;26.3682409309;14
11981;Kiki Bertens;26.4449007529;14
11982;Kiki Bertens;26.789869952100002;14
11983;Kiki Bertens;26.1382614648;14
11984;Kiki Bertens;26.464065708400003;14
11985;Kiki Bertens;26.559890486;14
11986;Kiki Bertens;26.71321013;14
11987;Kiki Bertens;26.0999315537;14
11988;Kiki Bertens;26.0807665982;14
11989;Kiki Bertens;26.234086242300002;14
11990;Kiki Bertens;26.2724161533;14
11991;Kiki Bertens;26.425735797399998;14
11992;Kiki Bertens;26.5023956194;14
11993;Kiki Bertens;26.847364818600006;14
11994;Kiki Bertens;26.8090349076;14
11995;Kiki Bertens;26.5407255305;14
11996;Kiki Bertens;26.0616016427;14
11997;Kiki Bertens;26.4065708419;14
11998;Kiki Bertens;27.613963039;14
11999;Kiki Bertens;27.613963039;14
12000;Kiki Bertens;27.613963039;14
12001;Kiki Bertens;27.613963039;14
12002;Kiki Bertens;27.8247775496;14
12003;Kiki Bertens;27.8247775496;14
12004;Kiki Bertens;27.3073237509;14
12005;Kiki Bertens;27.65229295;14
12006;Kiki Bertens;27.8822724162;14
12007;Kiki Bertens;27.1731690623;14
12008;Kiki Bertens;27.1731690623;14
