;full_name;Tm;minutes;cluster_c;cluster_def;age;FGA_moy;TOV_moy;PF_moy;Prod_mean_opp;POS;GS;code
215;Jalen Johnson;atl;15.31578947368421;0.0;2.0;34.0;3.6315789473684212;0.3684210526315789;1.9473684210526316;0.2366357694168789;SF;0;SFatl0
216;Jalen McDaniels;cha;17.142857142857142;0.0;;23.0;5.428571428571429;0.8095238095238095;1.5714285714285714;0.19789071220214277;PF;0;PFcha0
217;Jalen Suggs;orl;26.352941176470587;3.0;3.0;20.0;12.058823529411764;3.176470588235294;2.823529411764706;0.11243408532363607;SG;0;SGorl0
218;James Bouknight;cha;8.285714285714286;0.0;2.0;21.0;3.7857142857142856;0.2857142857142857;0.8571428571428571;-0.0010821256038647288;SG;0;SGcha0
219;James EnnisI;den;9.0;2.0;1.0;31.0;4.25;0.25;1.0;0.6101190476190477;F;0;Fden0
220;James Harden;bkn;36.21212121212121;0.0;3.0;32.0;16.242424242424242;4.636363636363637;2.4545454545454546;0.5709183337442494;SG;1;SGbkn1
221;James Johnson;bkn;16.80952380952381;0.0;1.0;34.0;4.285714285714286;0.5714285714285714;1.9047619047619047;0.23663576941687892;PF;0;PFbkn0
222;Jaren Jackson;mem;26.566666666666666;2.0;4.0;22.0;13.5;1.8;3.7;0.30657279116485886;PF;1;PFmem1
223;Jaren Jackson;mem;26.566666666666666;2.0;4.0;22.0;13.5;1.8;3.7;0.30657279116485886;PF;1;PFmem1
224;Jarred Vanderbilt;min;25.5;3.0;4.0;22.0;4.428571428571429;1.1428571428571428;3.0714285714285716;0.4768085217892169;PF;0;PFmin0
225;Jarrett Allen;cle;31.942857142857143;3.0;4.0;23.0;9.742857142857142;1.7428571428571429;1.9142857142857144;0.7225389096815639;C;1;Ccle1
226;Jarrett Allen;cle;31.942857142857143;3.0;4.0;23.0;9.742857142857142;1.7428571428571429;1.9142857142857144;0.7225389096815639;C;1;Ccle1
227;Jarrett Culver;mem;30.0;2.0;2.0;22.0;11.0;0.0;4.0;0.28063909774436085;G;0;Gmem0
228;Javonte Green;chi;15.192307692307692;3.0;;31.0;5.0;0.8461538461538461;2.0384615384615383;0.21992972480367443;SF;0;SFchi0
229;Javonte Green;chi;15.192307692307692;3.0;;31.0;5.0;0.8461538461538461;2.0384615384615383;0.21992972480367443;SF;0;SFchi0
230;Javonte Green;chi;15.192307692307692;3.0;;31.0;5.0;0.8461538461538461;2.0384615384615383;0.21992972480367443;SF;0;SFchi0
231;Javonte Green;chi;15.192307692307692;3.0;;31.0;5.0;0.8461538461538461;2.0384615384615383;0.21992972480367443;SF;0;SFchi0
232;Javonte Smart;;10.0;;2.0;22.0;3.5;1.0;1.0;-0.06809984886907962;;0;nannan0
233;Jaxson Hayes;no;12.652173913043478;2.0;2.0;21.0;4.3478260869565215;0.6086956521739131;2.0;0.4151954898798457;C;0;Cno0
234;Jay Scrubb;lac;7.166666666666667;3.0;2.0;21.0;3.1666666666666665;0.4166666666666667;0.4166666666666667;-0.03982426303854875;SG;0;SGlac0
235;Jaylen Brown;bos;34.41379310344828;3.0;3.0;24.93103448275862;19.103448275862068;3.103448275862069;2.7586206896551726;0.36660348052766883;SG;1;SGbos1
236;Jaylen Hoard;okc;1.0;3.0;;22.0;1.0;0.0;0.0;1.0;F;0;Fokc0
237;Jaylen Nowell;min;13.227272727272727;3.0;1.0;22.0;6.2272727272727275;0.5;1.0909090909090908;0.3783911973200704;SG;0;SGmin0
238;Jayson Tatum;bos;36.225806451612904;3.0;3.0;23.0;21.0;2.903225806451613;2.3870967741935485;0.42906491587826906;SF;1;SFbos1
239;Jeff Green;den;26.0;2.0;4.0;35.0;7.85;1.1;1.9;0.2410545744250551;PF;0;PFden0
240;Jeff Green;den;26.0;2.0;4.0;35.0;7.85;1.1;1.9;0.2410545744250551;PF;0;PFden0
241;Jeff Green;den;26.0;2.0;4.0;35.0;7.85;1.1;1.9;0.2410545744250551;PF;0;PFden0
242;Jeff Green;den;26.0;2.0;4.0;35.0;7.85;1.1;1.9;0.2410545744250551;PF;0;PFden0
243;Jerami Grant;det;32.523809523809526;3.0;3.0;27.0;15.714285714285714;2.0952380952380953;2.2857142857142856;0.3407370610575693;SF;1;SFdet1
244;Jeremy Lamb;ind;13.130434782608695;3.0;1.0;29.0;6.0;0.4782608695652174;0.9130434782608695;0.25259690611585106;SG;0;SGind0
245;Jericho Sims;ny;6.888888888888889;3.0;;23.0;0.5555555555555556;0.2222222222222222;0.4444444444444444;0.14761904761904757;PF;0;PFny0
246;Jevon Carter;bkn;9.789473684210526;0.0;1.0;26.0;3.0526315789473686;0.47368421052631576;0.7894736842105263;0.04002653715907815;PG;0;PGbkn0
247;Jimmy Butler;mia;33.43478260869565;2.0;3.0;32.0;15.652173913043478;2.0;1.434782608695652;0.6941077248813182;SF;1;SFmia1
248;Jock Landale;sa;10.0;0.0;2.0;25.944444444444443;4.055555555555555;0.5555555555555556;0.8333333333333334;0.5482205415499534;C;0;Csa0
249;Joe Harris;bkn;29.714285714285715;0.0;4.0;30.0;8.857142857142858;1.1428571428571428;2.2142857142857144;0.18164872190607492;SF;1;SFbkn1
250;Joe Ingles;utah;24.5;2.0;1.0;34.0;6.233333333333333;1.1666666666666667;1.9666666666666666;0.16753107496308733;SG;0;SGutah0
251;Joe Wieskamp;sa;5.857142857142857;0.0;2.0;22.0;2.2857142857142856;0.0;0.5714285714285714;0.2863455988455988;SF;0;SFsa0
252;Joel Embiid;phi;32.48148148148148;3.0;4.0;27.0;17.962962962962962;3.074074074074074;2.5555555555555554;0.7892739530688998;C;1;Cphi1
253;John Collins;atl;32.0;0.0;3.0;24.0;11.857142857142858;1.25;3.0357142857142856;0.5143964192370892;PF;1;PFatl1
254;John Konchar;mem;16.275862068965516;2.0;1.0;25.0;3.206896551724138;0.5172413793103449;1.3448275862068966;0.37304076227622024;SG;0;SGmem0
255;Jonas Valanciunas;no;31.076923076923077;2.0;4.0;29.0;13.384615384615385;2.4358974358974357;3.076923076923077;0.6352589608309491;C;1;Cno1
256;Jonathan Kuminga;gs;10.125;2.0;2.0;19.0;5.0625;0.8125;1.125;0.16741334029109914;PF;0;PFgs0
257;Jordan Clarkson;utah;25.214285714285715;2.0;1.0;29.0;13.25;1.3928571428571428;1.8571428571428572;0.14806662469412576;PG;0;PGutah0
258;Jordan McLaughlin;min;10.5;3.0;4.0;25.0;2.111111111111111;0.7777777777777778;0.3888888888888889;0.2213753180784831;PG;0;PGmin0
259;Jordan Nwora;mil;18.74074074074074;3.0;2.0;23.0;7.666666666666667;0.9259259259259259;1.2592592592592593;0.17839004210665188;SF;0;SFmil0
260;Jordan Poole;gs;28.551724137931036;2.0;4.0;22.0;13.0;2.5172413793103448;2.7586206896551726;0.21336062203007694;SG;0;SGgs0
261;Jose Alvarado;no;7.545454545454546;2.0;2.0;23.0;2.5454545454545454;0.2727272727272727;0.5454545454545454;0.11755597343832633;PG;0;PGno0
262;Josh Christopher;hou;15.0;0.0;1.0;19.545454545454547;5.484848484848484;1.5151515151515151;1.0606060606060606;0.22259979748538122;SG;0;SGhou0
263;Josh Giddey;okc;29.96153846153846;3.0;4.0;19.0;12.26923076923077;2.6923076923076925;1.6923076923076923;0.38246377294508416;SG;1;SGokc1
264;Josh Hart;no;31.925925925925927;2.0;3.0;26.0;9.074074074074074;1.7407407407407407;2.814814814814815;0.4195678628909023;SG;0;SGno0
265;Josh Jackson;det;19.035714285714285;3.0;1.0;24.0;7.357142857142857;1.0357142857142858;2.142857142857143;0.14957625260603455;SG;0;SGdet0
266;Josh Jackson;det;19.035714285714285;3.0;1.0;24.0;7.357142857142857;1.0357142857142858;2.142857142857143;0.14957625260603455;SG;0;SGdet0
267;Josh Okogie;min;13.263157894736842;3.0;1.0;23.0;2.1578947368421053;0.47368421052631576;1.4736842105263157;0.08136332007959608;SF;0;SFmin0
268;Josh Richardson;bos;25.192307692307693;3.0;2.0;28.0;7.653846153846154;0.9615384615384616;1.8846153846153846;0.23304395197020755;SG;0;SGbos0
269;Joshua Primo;sa;13.76923076923077;0.0;1.0;18.692307692307693;3.923076923076923;0.9230769230769231;0.8461538461538461;0.11690241188693197;SG;0;SGsa0
270;Jrue Holiday;mil;33.142857142857146;3.0;3.0;31.0;14.80952380952381;2.761904761904762;1.8571428571428572;0.5012406271720001;PG;0;PGmil0
271;Jrue Holiday;mil;33.142857142857146;3.0;3.0;31.0;14.80952380952381;2.761904761904762;1.8571428571428572;0.5012406271720001;PG;0;PGmil0
272;Juan Toscano-Anderson;gs;15.59375;2.0;2.0;28.0;3.6875;1.21875;1.5625;0.2607036663634854;SF;0;SFgs0
273;Julius Randle;ny;35.36363636363637;3.0;4.0;26.5;16.59090909090909;3.3636363636363638;2.5454545454545454;0.415315146251878;PF;1;PFny1
274;Justin Champagnie;tor;6.3076923076923075;3.0;1.0;20.0;1.6923076923076923;0.15384615384615385;0.7692307692307693;0.3192254504754505;SF;0;SFtor0
275;Justin Holiday;ind;29.0;3.0;3.0;32.0;9.518518518518519;0.9629629629629629;2.1481481481481484;0.0961746509630609;SF;0;SFind0
276;Justin Holiday;ind;29.0;3.0;3.0;32.0;9.518518518518519;0.9629629629629629;2.1481481481481484;0.0961746509630609;SF;0;SFind0
277;Justin Jackson;pho;4.5;3.0;1.0;26.0;1.0;0.5;0.5;0.7319444444444444;F;0;Fpho0
278;Justin Jackson;pho;4.5;3.0;1.0;26.0;1.0;0.5;0.5;0.7319444444444444;F;0;Fpho0
279;Justise Winslow;lac;10.347826086956522;3.0;2.0;25.0;3.4782608695652173;0.8260869565217391;0.9565217391304348;0.3274506952742247;PF;0;PFlac0
280;Jusuf Nurkic;por;26.405405405405407;3.0;4.0;27.0;10.135135135135135;2.4594594594594597;3.4594594594594597;0.6308564420272126;C;1;Cpor1
281;KZ Okpala;mia;9.666666666666666;2.0;1.0;22.0;3.1666666666666665;0.16666666666666666;0.8333333333333334;0.2199392256353573;SF;0;SFmia0
282;Kai Jones;cha;2.857142857142857;0.0;;20.0;0.7142857142857143;0.7142857142857143;0.14285714285714285;-0.13333333333333333;PF;0;PFcha0
283;Karl-Anthony Towns;min;34.214285714285715;3.0;4.0;25.642857142857142;16.964285714285715;3.2142857142857144;3.75;0.5897100473029919;C;1;Cmin1
284;Keifer Sykes;ind;19.11111111111111;3.0;3.0;27.88888888888889;6.444444444444445;1.0;1.8888888888888888;0.015072606761411315;G;0;Gind0
285;Keita Bates-Diop;sa;15.238095238095237;0.0;2.0;25.0;4.095238095238095;0.8571428571428571;1.0476190476190477;0.32450700777570235;SF;0;SFsa0
286;Keldon Johnson;sa;30.833333333333332;0.0;4.0;22.0;12.666666666666666;1.2666666666666666;1.8666666666666667;0.3643749753638285;SF;0;SFsa0
287;Keljin Blevins;por;4.0;3.0;;26.0;2.0;0.25;0.0;-0.2777777777777777;SF;0;SFpor0
288;Kelly Olynyk;det;23.4;3.0;1.0;30.0;10.2;1.2;2.2;0.3521190504561648;PF;0;PFdet0
289;Kelly Oubre;cha;28.37142857142857;0.0;4.0;25.314285714285713;13.8;1.1142857142857143;2.342857142857143;0.21197290697415805;SG;0;SGcha0
290;Kenrich Williams;okc;19.296296296296298;3.0;2.0;26.444444444444443;5.518518518518518;0.8888888888888888;1.8148148148148149;0.2960904044987656;SF;0;SFokc0
291;Kent Bazemore;lal;16.473684210526315;0.0;1.0;32.0;4.315789473684211;0.47368421052631576;2.1052631578947367;0.1641262296725499;SF;0;SFlal0
292;Kentavious Caldwell-Pope;wsh;29.59375;3.0;3.0;28.0;9.875;1.4375;1.6875;0.20749748107286933;SG;1;SGwsh1
293;Kenyon Martin;hou;18.23076923076923;0.0;1.0;20.192307692307693;6.153846153846154;0.6538461538461539;1.0769230769230769;0.38134742950769623;F;0;Fhou0
294;Kevin Durant;bkn;37.47826086956522;0.0;3.0;33.0;20.652173913043477;3.1739130434782608;1.9130434782608696;0.7217229874563311;PF;1;PFbkn1
295;Kevin Huerter;atl;29.037037037037038;0.0;3.0;23.0;10.333333333333334;1.3703703703703705;2.1481481481481484;0.21364880432213867;SG;0;SGatl0
296;Kevin Knox;atl;8.0;0.0;2.0;22.0;3.076923076923077;0.38461538461538464;0.38461538461538464;-0.00442792501616031;F;0;Fatl0
297;Kevin Love;cle;19.38095238095238;3.0;1.0;33.0;9.285714285714286;1.1428571428571428;0.7619047619047619;0.5597404219450974;PF;0;PFcle0
298;Kevin Porter;hou;28.333333333333332;0.0;3.0;21.0;11.777777777777779;3.111111111111111;2.111111111111111;0.19349986125704086;SG;1;SGhou1
299;Kevon Looney;gs;19.871794871794872;2.0;4.0;25.0;4.717948717948718;0.7435897435897436;2.6153846153846154;0.4710617484017034;C;1;Cgs1
300;Khem Birch;tor;20.473684210526315;3.0;2.0;29.0;4.315789473684211;0.7894736842105263;1.8421052631578947;0.37311303649219957;C;0;Ctor0
301;Khris Middleton;mil;31.20689655172414;3.0;3.0;30.0;14.931034482758621;3.3793103448275863;2.2413793103448274;0.4238663395432981;SF;1;SFmil1
302;Killian Hayes;det;24.227272727272727;3.0;3.0;20.0;6.590909090909091;1.4545454545454546;2.1818181818181817;0.1299588359739106;PG;1;PGdet1
303;Killian Tillie;mem;12.904761904761905;2.0;4.0;23.0;3.761904761904762;0.3333333333333333;1.619047619047619;0.022797598755966163;SF;0;SFmem0
304;Kira Lewis;no;13.157894736842104;2.0;1.0;20.0;5.7368421052631575;1.0;0.631578947368421;0.187263113044363;PG;0;PGno0
305;Kristaps Porzingis;dal;29.095238095238095;2.0;0.0;26.0;14.428571428571429;1.4285714285714286;2.3333333333333335;0.5293648475461891;C;1;Cdal1
306;Kyle Anderson;mem;22.115384615384617;2.0;1.0;28.0;7.076923076923077;1.0384615384615385;1.5384615384615385;0.412024524904482;SF;0;SFmem0
307;Kyle Guy;mia;17.6;2.0;1.0;24.0;6.2;0.8;1.8;0.4014130434782608;SG;0;SGmia0
308;Kyle Kuzma;wsh;33.48571428571429;3.0;3.0;26.0;13.314285714285715;2.342857142857143;2.0;0.3750958494897531;SF;1;SFwsh1
309;Kyle Lowry;mia;34.54545454545455;2.0;3.0;35.0;11.393939393939394;3.090909090909091;3.0;0.3179985300172525;PG;1;PGmia1
310;Kyrie Irving;bkn;30.5;0.0;3.0;29.0;16.5;1.5;1.5;0.4703302092414996;PG;1;PGbkn1
311;LaMarcus Aldridge;bkn;17.75;0.0;1.0;36.0;7.75;0.25;1.5;0.5751673204462957;C;0;Cbkn0
312;LaMelo Ball;cha;31.448275862068964;0.0;3.0;20.0;16.689655172413794;3.103448275862069;3.0344827586206895;0.49191578209338443;PG;1;PGcha1
313;LaMelo Ball;cha;31.448275862068964;0.0;3.0;20.0;16.689655172413794;3.103448275862069;3.0344827586206895;0.49191578209338443;PG;1;PGcha1
314;Lamar Stevens;cle;4.5;3.0;2.0;24.0;1.5;0.0;1.5;0.05965699461423096;F;0;Fcle0
315;Landry Shamet;pho;19.84;3.0;1.0;24.0;6.4;0.52;1.16;0.13496943024569144;SG;0;SGpho0
316;Langston Galloway;mil;14.0;3.0;1.0;30.0;3.8;0.8;1.2;-0.0497058497058497;SG;0;SGmil0
317;Larry Nance;por;22.043478260869566;3.0;1.0;28.043478260869566;5.608695652173913;0.6956521739130435;1.4782608695652173;0.4044289357087558;PF;0;PFpor0
318;Lauri Markkanen;cle;30.08695652173913;3.0;4.0;24.0;11.478260869565217;0.6956521739130435;1.9130434782608696;0.2714266773765844;PF;1;PFcle1
319;LeBron James;lal;36.0;0.0;3.0;36.26923076923077;21.26923076923077;2.923076923076923;2.3076923076923075;0.6640416730670039;SF;1;SFlal1
320;Lonnie Walker;sa;22.096774193548388;0.0;1.0;22.35483870967742;11.0;1.096774193548387;1.3548387096774193;0.17513702730300115;SG;0;SGsa0
321;Lonzo Ball;chi;34.130434782608695;3.0;3.0;23.91304347826087;11.173913043478262;2.391304347826087;2.347826086956522;0.3059200379696367;PG;1;PGchi1
322;Lonzo Ball;chi;34.130434782608695;3.0;3.0;23.91304347826087;11.173913043478262;2.391304347826087;2.347826086956522;0.3059200379696367;PG;1;PGchi1
323;Lou Williams;atl;14.153846153846153;0.0;2.0;34.96153846153846;6.230769230769231;1.0;1.0769230769230769;0.2103100366735227;SG;0;SGatl0
324;Luguentz Dort;okc;31.71875;3.0;4.0;22.0;13.875;1.40625;2.875;0.15513056480739792;SF;1;SFokc1
325;Luka Doncic;dal;34.35;2.0;3.0;22.0;21.0;4.3;2.3;0.5221142440850299;PG;1;PGdal1
326;Luka Garza;det;12.12;3.0;1.0;22.28;4.48;0.64;1.76;0.22307916000726455;C;0;Cdet0
327;Luke Kennard;lac;27.966666666666665;3.0;1.0;25.0;9.5;0.8;1.5333333333333334;0.22775063506649482;SG;0;SGlac0
328;Luke Kornet;;5.333333333333333;;2.0;26.0;2.0;0.0;0.6666666666666666;0.25;;0;nannan0
329;Malachi Flynn;tor;9.176470588235293;3.0;2.0;23.0;3.764705882352941;0.29411764705882354;1.0588235294117647;0.2154109008275675;PG;0;PGtor0
330;Malcolm Brogdon;ind;33.55;3.0;3.0;28.2;15.1;2.1;1.9;0.41912369600500277;PG;1;PGind1
331;Malik Beasley;min;26.11111111111111;3.0;1.0;24.583333333333332;11.833333333333334;0.6944444444444444;1.0833333333333333;0.09689232765847673;SG;0;SGmin0
332;Malik Monk;lal;24.70967741935484;0.0;4.0;23.0;9.0;1.3548387096774193;1.4193548387096775;0.24213902417256317;SG;0;SGlal0
333;Mamadi Diakite;okc;10.5;3.0;;24.0;2.5;0.5;2.0;0.17592592592592593;PF;0;PFokc0
334;Marcus Garrett;mia;12.5;2.0;1.0;22.875;2.25;0.25;1.625;0.15713507983244826;SG;0;SGmia0
335;Marcus Smart;bos;33.875;3.0;3.0;27.0;10.416666666666666;1.9166666666666667;2.3333333333333335;0.24819925892691477;PG;1;PGbos1
336;Marquese Chriss;dal;10.909090909090908;2.0;2.0;24.0;4.0;0.6363636363636364;2.272727272727273;0.3832112332112331;SF;0;SFdal0
337;Marvin BagleyI;sac;21.466666666666665;0.0;1.0;22.0;7.933333333333334;0.6;1.5333333333333334;0.371266461807443;PF;0;PFsac0
338;Mason Plumlee;cha;24.65625;0.0;4.0;31.0;4.90625;1.09375;3.21875;0.4284524183153396;C;1;Ccha1
339;Matisse Thybulle;phi;24.96153846153846;3.0;4.0;24.0;4.884615384615385;0.6923076923076923;2.3076923076923075;0.17580697181229255;SG;0;SGphi0
340;Maurice Harkless;sac;19.65;0.0;4.0;28.0;3.75;0.7;1.5;0.05075223311457535;SF;0;SFsac0
341;Max Strus;mia;23.384615384615383;2.0;1.0;25.0;9.461538461538462;0.8461538461538461;1.5769230769230769;0.21334443422742308;SG;0;SGmia0
342;Maxi Kleber;dal;25.63157894736842;2.0;1.0;29.0;6.2631578947368425;0.6842105263157895;1.7894736842105263;0.2619482615531992;PF;0;PFdal0
343;Michael Porter;den;25.0;2.0;4.0;23.0;10.0;1.2;2.0;0.14246457399192178;SF;1;SFden1
344;Mikal Bridges;pho;33.470588235294116;3.0;4.0;25.0;9.5;0.8529411764705882;1.8235294117647058;0.2885093036465174;SF;1;SFpho1
345;Mikal Bridges;pho;33.470588235294116;3.0;4.0;25.0;9.5;0.8529411764705882;1.8235294117647058;0.2885093036465174;SF;1;SFpho1
346;Mike Conley;utah;27.966666666666665;2.0;3.0;34.0;10.866666666666667;1.6;1.6333333333333333;0.3797920472265927;PG;1;PGutah1
347;Mike Muscala;okc;12.8;3.0;2.0;30.0;5.76;0.4;1.16;0.4340420336743868;C;0;Cokc0
348;Miles Bridges;cha;33.470588235294116;0.0;;25.0;9.5;0.8529411764705882;1.8235294117647058;0.2885093036465174;SF;1;SFcha1
349;Miles Bridges;cha;33.470588235294116;0.0;;25.0;9.5;0.8529411764705882;1.8235294117647058;0.2885093036465174;SF;1;SFcha1
350;Miles McBride;ny;10.75;3.0;1.0;21.0;4.75;0.0;1.5;-0.3025510204081633;PG;0;PGny0
351;Mitchell Robinson;ny;24.88235294117647;3.0;1.0;23.0;4.5;0.7941176470588235;2.7941176470588234;0.5395984383879662;C;0;Cny0
352;Mitchell Robinson;ny;24.88235294117647;3.0;1.0;23.0;4.5;0.7941176470588235;2.7941176470588234;0.5395984383879662;C;0;Cny0
353;Miye Oni;;2.4615384615384617;;1.0;24.0;0.5384615384615384;0.07692307692307693;0.46153846153846156;-0.3233333333333333;;0;nannan0
354;Mo Bamba;orl;26.482758620689655;3.0;1.0;23.0;8.689655172413794;1.3448275862068966;2.7586206896551726;0.38868436354923414;C;0;Corl0
355;Monte Morris;den;29.34375;2.0;3.0;26.0;10.96875;1.375;1.4375;0.31205989757111224;PG;0;PGden0
356;Monte Morris;den;29.34375;2.0;3.0;26.0;10.96875;1.375;1.4375;0.31205989757111224;PG;0;PGden0
357;Montrezl Harrell;wsh;23.862068965517242;3.0;2.0;27.0;8.689655172413794;0.9655172413793104;1.896551724137931;0.7152253015442702;C;0;Cwsh0
358;Moritz Wagner;orl;11.789473684210526;3.0;2.0;24.0;5.052631578947368;0.6842105263157895;1.7894736842105263;0.3597431605318225;C;0;Corl0
359;Moses Brown;dal;5.764705882352941;2.0;2.0;22.0;1.9411764705882353;0.4117647058823529;1.1764705882352942;0.4240410052910049;C;0;Cdal0
360;Moses Moody;gs;7.681818181818182;2.0;2.0;19.0;2.6818181818181817;0.18181818181818182;0.5454545454545454;0.027168512017283285;SG;0;SGgs0
361;Mychal Mulder;orl;11.384615384615385;3.0;1.0;27.0;4.153846153846154;0.5384615384615384;0.6923076923076923;-0.2334846333909302;G;0;Gorl0
362;Myles Turner;ind;29.085714285714285;3.0;1.0;25.0;9.6;1.3428571428571427;3.0;0.4037454950768068;C;1;Cind1
363;Naji Marshall;no;10.285714285714286;2.0;1.0;23.0;3.642857142857143;0.9285714285714286;0.9285714285714286;0.11197270670281843;SF;0;SFno0
364;Nassir Little;por;23.91304347826087;3.0;4.0;21.0;6.913043478260869;0.8260869565217391;1.9130434782608696;0.29249126894499045;SF;0;SFpor0
365;Nate Hinton;;1.0;;;22.0;1.0;1.0;0.0;-2.0;;0;nannan0
366;Nathan Knight;min;3.3333333333333335;3.0;2.0;24.0;1.0;0.0;0.0;0.662926320805631;F;0;Fmin0
367;Naz Reid;min;15.121212121212121;3.0;1.0;22.0;6.333333333333333;0.8181818181818182;2.212121212121212;0.3259327352402939;C;0;Cmin0
368;Nemanja Bjelica;gs;14.24;2.0;1.0;33.0;5.32;1.08;1.68;0.2711016074702839;PF;0;PFgs0
369;Nerlens Noel;ny;23.8;3.0;1.0;27.0;2.6666666666666665;1.0;3.2;0.3464414301623639;C;0;Cny0
370;Nick Richards;cha;9.0;0.0;1.0;23.5;2.4166666666666665;0.5416666666666666;1.2916666666666667;0.5063255293094002;C;0;Ccha0
371;Nickeil Alexander-Walker;no;25.46875;2.0;1.0;23.0;12.5;1.5;1.8125;0.1244304917596981;SG;0;SGno0
372;Nicolas Batum;lac;24.833333333333332;3.0;1.0;32.5;6.611111111111111;0.7222222222222222;1.2222222222222223;0.2912792472684575;PF;0;PFlac0
373;Nicolas Claxton;;21.642857142857142;;;22.0;6.071428571428571;0.7142857142857143;2.642857142857143;0.4059000815006249;;0;nannan0
374;Nikola Jokic;den;32.166666666666664;2.0;4.0;26.0;17.444444444444443;3.638888888888889;2.4444444444444446;0.9968213726739168;C;1;Cden1
375;Nikola Vucevic;chi;32.4375;3.0;4.0;30.90625;15.625;1.59375;2.15625;0.5209053213887368;C;1;Cchi1
376;Norman Powell;por;31.863636363636363;3.0;4.0;28.0;13.0;1.6818181818181819;2.5;0.3133354981315095;SF;1;SFpor1
377;OG Anunoby;tor;35.38095238095238;3.0;2.0;24.0;15.80952380952381;2.0;2.9523809523809526;0.24897666559251105;SF;1;SFtor1
378;Obi Toppin;ny;16.105263157894736;3.0;1.0;23.0;6.368421052631579;0.7894736842105263;1.368421052631579;0.41442967203243625;PF;0;PFny0
379;Omer Yurtseven;mia;15.52;2.0;2.0;23.0;5.12;1.08;2.16;0.6825951168738397;C;0;Cmia0
380;Onyeka Okongwu;atl;25.125;0.0;1.0;21.0;5.5;0.875;3.875;0.5250390640096523;PF;0;PFatl0
381;Oshae Brissett;ind;18.59090909090909;3.0;2.0;23.0;5.636363636363637;0.7272727272727273;1.4090909090909092;0.20299764996029526;SF;0;SFind0
382;Otto Porter;gs;20.185185185185187;2.0;4.0;28.0;6.666666666666667;0.4444444444444444;1.2222222222222223;0.39451797353087303;SF;0;SFgs0
383;PJ Dozier;bos;17.866666666666667;3.0;2.0;24.866666666666667;4.933333333333334;0.6;1.8666666666666667;0.1782410457229298;SG;0;SGbos0
384;PJ Tucker;mia;29.14814814814815;2.0;4.0;36.0;6.444444444444445;1.1111111111111112;2.259259259259259;0.3006981285667489;PF;0;PFmia0
385;PJ Washington;cha;23.764705882352942;0.0;2.0;23.0;7.9411764705882355;1.2352941176470589;2.764705882352941;0.28843549695761267;PF;0;PFcha0
386;Pascal Siakam;tor;35.55555555555556;3.0;0.0;27.0;16.944444444444443;2.388888888888889;3.2777777777777777;0.49071443695384354;PF;1;PFtor1
387;Pat Connaughton;mil;27.35483870967742;3.0;4.0;28.096774193548388;8.387096774193548;0.6451612903225806;1.4193548387096775;0.29188273486566735;SG;0;SGmil0
388;Patrick Beverley;min;26.391304347826086;3.0;3.0;33.0;7.782608695652174;1.3043478260869565;3.0869565217391304;0.3222477713471124;PG;0;PGmin0
389;Patrick Williams;chi;16.0;3.0;4.0;20.0;5.0;0.0;1.0;0.2329343185550082;PF;1;PFchi1
390;Patty Mills;bkn;11.0;0.0;1.0;36.0;3.4166666666666665;0.75;2.3333333333333335;0.26396755656624077;PG;0;PGbkn0
391;Paul George;lac;34.9375;3.0;3.0;31.0;22.1875;3.8125;2.375;0.4181021514032413;SG;1;SGlac1
392;Paul Millsap;bkn;10.133333333333333;0.0;2.0;36.0;2.6666666666666665;0.6;1.8666666666666667;0.26396755656624077;PF;0;PFbkn0
393;Paul Reed;phi;6.538461538461538;3.0;1.0;22.0;1.7692307692307692;0.3076923076923077;1.1538461538461537;0.24246000146621252;SF;0;SFphi0
394;Payton Pritchard;bos;11.941176470588236;3.0;1.0;23.0;4.352941176470588;0.7647058823529411;0.9411764705882353;-0.049719215809181226;PG;0;PGbos0
395;Precious Achiuwa;tor;26.5;3.0;1.0;22.0;10.0;0.0;1.5;0.34550501165454256;PF;0;PFtor0
396;Quentin Grimes;ny;15.6;3.0;0.0;21.0;5.05;0.7;1.5;0.016924393186398417;SG;0;SGny0
397;RJ Barrett;ny;31.606060606060606;3.0;;21.0;14.303030303030303;1.8484848484848484;2.121212121212121;0.2536615584218762;SG;1;SGny1
398;Rajon Rondo;cle;15.6;3.0;2.0;35.0;4.133333333333334;2.0;1.5333333333333334;0.22503800063460086;PG;0;PGcle0
399;Raul Neto;wsh;19.761904761904763;3.0;1.0;29.0;7.0476190476190474;1.0;1.3333333333333333;0.20308874073704347;PG;0;PGwsh0
400;Reggie Bullock;dal;23.25925925925926;2.0;1.0;30.0;6.185185185185185;0.5925925925925926;1.1851851851851851;0.08820829893945302;SF;0;SFdal0
401;Reggie Jackson;lac;30.90909090909091;3.0;3.0;31.0;16.363636363636363;2.121212121212121;2.0606060606060606;0.14838785366288035;PG;1;PGlac1
402;Reggie Jackson;lac;30.90909090909091;3.0;3.0;31.0;16.363636363636363;2.121212121212121;2.0606060606060606;0.14838785366288035;PG;1;PGlac1
403;Reggie Perry;por;26.0;3.0;;21.0;6.0;1.0;2.0;0.1868131868131868;F;0;Fpor0
404;Richaun Holmes;sac;25.23076923076923;0.0;4.0;28.0;7.576923076923077;1.3076923076923077;3.1538461538461537;0.5900884837918929;C;1;Csac1
