;tourney_id;win;ace;age;ht;name;surface;tourney_level;classe;minutes;cluster;advers;count
6303;2011-404;0.0;3.0;30.2751540041;175.0;Albert Montanes;Hard;M;True;93.0;7.0;Ivo Karlovic;8
6304;2016-520;0.0;3.0;35.4880219028;175.0;Albert Montanes;Clay;G;False;108.0;7.0;Ivo Karlovic;8
6305;2016-520;0.0;3.0;35.4880219028;175.0;Albert Montanes;Clay;G;False;108.0;7.0;Ivo Karlovic;8
6308;2004-425;1.0;6.0;23.4140999316;175.0;Albert Montanes;Clay;A;False;99.0;12.0;Nicolas Almagro;8
6309;2004-425;1.0;6.0;23.4140999316;175.0;Albert Montanes;Clay;A;False;99.0;12.0;Nicolas Almagro;8
6310;2004-425;1.0;6.0;23.4140999316;175.0;Albert Montanes;Clay;A;False;99.0;12.0;Nicolas Almagro;8
6336;2007-533;0.0;5.0;22.874743326500006;185.0;Juan Monaco;Clay;A;False;127.0;4.0;Juan Ignacio Chela;15
6337;2007-533;0.0;5.0;22.874743326500006;185.0;Juan Monaco;Clay;A;False;127.0;4.0;Juan Ignacio Chela;15
6338;2007-533;0.0;5.0;22.874743326500006;185.0;Juan Monaco;Clay;A;False;127.0;4.0;Juan Ignacio Chela;15
6339;2007-533;0.0;5.0;22.874743326500006;185.0;Juan Monaco;Clay;A;False;127.0;4.0;Juan Ignacio Chela;15
6340;2007-533;0.0;5.0;22.874743326500006;185.0;Juan Monaco;Clay;A;False;127.0;4.0;Juan Ignacio Chela;15
6342;2010-807;1.0;1.0;25.9028062971;185.0;Juan Monaco;Clay;A;True;107.0;14.0;Juan Ignacio Chela;15
6343;2010-807;1.0;1.0;25.9028062971;185.0;Juan Monaco;Clay;A;True;107.0;14.0;Juan Ignacio Chela;15
6344;2010-807;1.0;1.0;25.9028062971;185.0;Juan Monaco;Clay;A;True;107.0;14.0;Juan Ignacio Chela;15
6345;2010-807;1.0;1.0;25.9028062971;185.0;Juan Monaco;Clay;A;True;107.0;14.0;Juan Ignacio Chela;15
6358;2005-414;1.0;1.0;21.1115674196;185.0;Juan Monaco;Clay;M;False;118.0;2.0;Igor Andreev;13
6359;2005-414;1.0;1.0;21.1115674196;185.0;Juan Monaco;Clay;M;False;118.0;2.0;Igor Andreev;13
6363;2008-416;0.0;0.0;24.101300479099997;185.0;Juan Monaco;Clay;M;True;138.0;12.0;Igor Andreev;13
6364;2008-416;0.0;0.0;24.101300479099997;185.0;Juan Monaco;Clay;M;True;138.0;12.0;Igor Andreev;13
6365;2008-416;0.0;0.0;24.101300479099997;185.0;Juan Monaco;Clay;M;True;138.0;12.0;Igor Andreev;13
6366;2010-416;1.0;2.0;26.0752908966;185.0;Juan Monaco;Clay;M;True;138.0;12.0;Igor Andreev;13
6367;2010-416;1.0;2.0;26.0752908966;185.0;Juan Monaco;Clay;M;True;138.0;12.0;Igor Andreev;13
6368;2012-505;1.0;1.0;27.838466803600006;185.0;Juan Monaco;Clay;A;True;76.0;10.0;Igor Andreev;13
6369;2012-505;1.0;1.0;27.838466803600006;185.0;Juan Monaco;Clay;A;True;76.0;10.0;Igor Andreev;13
6370;2012-505;1.0;1.0;27.838466803600006;185.0;Juan Monaco;Clay;A;True;76.0;10.0;Igor Andreev;13
6398;2010-410;1.0;5.0;26.0369609856;185.0;Juan Monaco;Clay;M;True;116.0;12.0;Jarkko Nieminen;8
6399;2010-410;1.0;5.0;26.0369609856;185.0;Juan Monaco;Clay;M;True;116.0;12.0;Jarkko Nieminen;8
6403;2015-6932;1.0;5.0;30.8856947296;185.0;Juan Monaco;Clay;A;False;83.0;13.0;Jarkko Nieminen;8
6416;2009-410;1.0;1.0;25.0403832991;185.0;Juan Monaco;Clay;M;False;100.0;1.0;Jeremy Chardy;11
6417;2009-410;1.0;1.0;25.0403832991;185.0;Juan Monaco;Clay;M;False;100.0;1.0;Jeremy Chardy;11
6418;2009-410;1.0;1.0;25.0403832991;185.0;Juan Monaco;Clay;M;False;100.0;1.0;Jeremy Chardy;11
6421;2012-540;1.0;2.0;28.240930869299998;185.0;Juan Monaco;Grass;G;True;153.0;1.0;Jeremy Chardy;11
6422;2012-540;1.0;2.0;28.240930869299998;185.0;Juan Monaco;Grass;G;True;153.0;1.0;Jeremy Chardy;11
6424;2013-425;1.0;1.0;29.065023956199997;185.0;Juan Monaco;Clay;A;True;102.0;1.0;Jeremy Chardy;11
6427;2011-5014;0.0;1.0;27.5318275154;185.0;Juan Monaco;Hard;M;False;127.0;10.0;Stan Wawrinka;10
6428;2011-5014;0.0;1.0;27.5318275154;185.0;Juan Monaco;Hard;M;False;127.0;10.0;Stan Wawrinka;10
6429;2011-5014;0.0;1.0;27.5318275154;185.0;Juan Monaco;Hard;M;False;127.0;10.0;Stan Wawrinka;10
6430;2015-410;0.0;1.0;31.0390143737;185.0;Juan Monaco;Clay;M;False;72.0;10.0;Stan Wawrinka;10
6431;2015-410;0.0;1.0;31.0390143737;185.0;Juan Monaco;Clay;M;False;72.0;10.0;Stan Wawrinka;10
6432;2015-410;0.0;1.0;31.0390143737;185.0;Juan Monaco;Clay;M;False;72.0;10.0;Stan Wawrinka;10
6433;2015-416;0.0;1.0;31.1156741958;185.0;Juan Monaco;Clay;M;False;133.0;13.0;Stan Wawrinka;10
6434;2015-416;0.0;1.0;31.1156741958;185.0;Juan Monaco;Clay;M;False;133.0;13.0;Stan Wawrinka;10
6435;2016-M009;1.0;0.0;32.1122518823;185.0;Juan Monaco;Clay;M;False;144.0;13.0;Stan Wawrinka;10
6445;2004-410;0.0;1.0;24.848733744;185.0;Paradorn Srichaphan;Clay;M;True;94.0;14.0;Juan Ignacio Chela;10
6446;2004-410;0.0;1.0;24.848733744;185.0;Paradorn Srichaphan;Clay;M;True;94.0;14.0;Juan Ignacio Chela;10
6447;2004-410;0.0;1.0;24.848733744;185.0;Paradorn Srichaphan;Clay;M;True;94.0;14.0;Juan Ignacio Chela;10
6448;2006-328;1.0;7.0;27.3593429158;185.0;Paradorn Srichaphan;Carpet;A;False;77.0;14.0;Juan Ignacio Chela;10
6449;2006-328;1.0;7.0;27.3593429158;185.0;Paradorn Srichaphan;Carpet;A;False;77.0;14.0;Juan Ignacio Chela;10
6450;2006-328;1.0;7.0;27.3593429158;185.0;Paradorn Srichaphan;Carpet;A;False;77.0;14.0;Juan Ignacio Chela;10
6451;2006-352;0.0;2.0;27.378507871300002;185.0;Paradorn Srichaphan;Carpet;M;False;42.0;14.0;Juan Ignacio Chela;10
6452;2006-352;0.0;2.0;27.378507871300002;185.0;Paradorn Srichaphan;Carpet;M;False;42.0;14.0;Juan Ignacio Chela;10
6453;2006-352;0.0;2.0;27.378507871300002;185.0;Paradorn Srichaphan;Carpet;M;False;42.0;14.0;Juan Ignacio Chela;10
6467;2001-741;0.0;1.0;29.237508555799998;183.0;Jonas Bjorkman;Grass;A;True;108.0;18.0;Wayne Arthurs;9
6468;2002-741;1.0;4.0;30.234086242300002;183.0;Jonas Bjorkman;Grass;A;False;132.0;18.0;Wayne Arthurs;9
6469;2002-741;1.0;4.0;30.234086242300002;183.0;Jonas Bjorkman;Grass;A;False;132.0;18.0;Wayne Arthurs;9
6470;2002-741;1.0;4.0;30.234086242300002;183.0;Jonas Bjorkman;Grass;A;False;132.0;18.0;Wayne Arthurs;9
6472;2004-404;0.0;3.0;31.958932238200003;183.0;Jonas Bjorkman;Hard;M;True;118.0;18.0;Wayne Arthurs;9
6528;2009-338;0.0;7.0;25.5003422313;185.0;Igor Andreev;Hard;A;True;116.0;1.0;Jeremy Chardy;8
6529;2009-338;0.0;7.0;25.5003422313;185.0;Igor Andreev;Hard;A;True;116.0;1.0;Jeremy Chardy;8
6530;2009-338;0.0;7.0;25.5003422313;185.0;Igor Andreev;Hard;A;True;116.0;1.0;Jeremy Chardy;8
6531;2009-338;0.0;7.0;25.5003422313;185.0;Igor Andreev;Hard;A;True;116.0;1.0;Jeremy Chardy;8
6532;2011-338;1.0;4.0;27.4934976044;185.0;Igor Andreev;Hard;A;False;72.0;1.0;Jeremy Chardy;8
6553;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6554;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6555;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6556;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6557;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6558;2003-314;0.0;0.0;24.574948665300003;175.0;Gaston Gaudio;Clay;A;True;88.0;12.0;Roger Federer;10
6563;2003-352;0.0;2.0;24.8815879535;175.0;Gaston Gaudio;Carpet;M;False;88.0;9.0;Tommy Robredo;11
6564;2003-352;0.0;2.0;24.8815879535;175.0;Gaston Gaudio;Carpet;M;False;88.0;9.0;Tommy Robredo;11
6565;2003-352;0.0;2.0;24.8815879535;175.0;Gaston Gaudio;Carpet;M;False;88.0;9.0;Tommy Robredo;11
6566;2003-352;0.0;2.0;24.8815879535;175.0;Gaston Gaudio;Carpet;M;False;88.0;9.0;Tommy Robredo;11
6600;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6601;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6602;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6603;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6604;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6605;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6606;2009-540;0.0;3.0;26.0506502396;188.0;Guillermo Garcia Lopez;Grass;G;False;90.0;12.0;Roger Federer;10
6632;2008-747;0.0;1.0;25.303216974699996;188.0;Guillermo Garcia Lopez;Hard;A;False;118.0;0.0;Tommy Robredo;8
6633;2008-747;0.0;1.0;25.303216974699996;188.0;Guillermo Garcia Lopez;Hard;A;False;118.0;0.0;Tommy Robredo;8
6634;2004-520;0.0;2.0;20.9719370294;188.0;Guillermo Garcia Lopez;Clay;G;False;188.0;9.0;Tommy Robredo;8
6635;2004-520;0.0;2.0;20.9719370294;188.0;Guillermo Garcia Lopez;Clay;G;False;188.0;9.0;Tommy Robredo;8
6636;2004-520;0.0;2.0;20.9719370294;188.0;Guillermo Garcia Lopez;Clay;G;False;188.0;9.0;Tommy Robredo;8
6637;2004-520;0.0;2.0;20.9719370294;188.0;Guillermo Garcia Lopez;Clay;G;False;188.0;9.0;Tommy Robredo;8
6638;2009-560;0.0;1.0;26.2422997947;188.0;Guillermo Garcia Lopez;Hard;G;False;191.0;0.0;Tommy Robredo;8
6639;2009-560;0.0;1.0;26.2422997947;188.0;Guillermo Garcia Lopez;Hard;G;False;191.0;0.0;Tommy Robredo;8
6683;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6684;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6685;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6686;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6687;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6688;2004-404;0.0;3.0;21.930184804899998;180.0;Karol Beck;Hard;M;False;65.0;2.0;Xavier Malisse;8
6689;2004-540;0.0;8.0;22.217659137600002;180.0;Karol Beck;Grass;G;False;97.0;2.0;Xavier Malisse;8
6945;2004-407;1.0;5.0;22.524298425700003;185.0;Roger Federer;Hard;A;True;74.0;5.0;Arnaud Clement;10
6946;2004-407;1.0;5.0;22.524298425700003;185.0;Roger Federer;Hard;A;True;74.0;5.0;Arnaud Clement;10
6948;2006-403;1.0;6.0;24.6132785763;185.0;Roger Federer;Hard;M;True;119.0;5.0;Arnaud Clement;10
6950;2010-540;1.0;7.0;28.8678986995;185.0;Roger Federer;Grass;G;True;95.0;19.0;Arnaud Clement;10
6951;2010-540;1.0;7.0;28.8678986995;185.0;Roger Federer;Grass;G;True;95.0;19.0;Arnaud Clement;10
6955;2002-352;1.0;5.0;21.221081451099998;185.0;Roger Federer;Carpet;M;True;52.0;2.0;Xavier Malisse;16
6956;2002-352;1.0;5.0;21.221081451099998;185.0;Roger Federer;Carpet;M;True;52.0;2.0;Xavier Malisse;16
6957;2002-352;1.0;5.0;21.221081451099998;185.0;Roger Federer;Carpet;M;True;52.0;2.0;Xavier Malisse;16
6958;2002-352;1.0;5.0;21.221081451099998;185.0;Roger Federer;Carpet;M;True;52.0;2.0;Xavier Malisse;16
6959;2002-404;1.0;14.0;20.5886379192;185.0;Roger Federer;Hard;M;True;138.0;2.0;Xavier Malisse;16
6960;2002-404;1.0;14.0;20.5886379192;185.0;Roger Federer;Hard;M;True;138.0;2.0;Xavier Malisse;16
6961;2002-560;1.0;8.0;21.0485968515;185.0;Roger Federer;Hard;G;True;133.0;2.0;Xavier Malisse;16
6962;2002-560;1.0;8.0;21.0485968515;185.0;Roger Federer;Hard;G;True;133.0;2.0;Xavier Malisse;16
6963;2006-421;1.0;2.0;24.9965776865;185.0;Roger Federer;Hard;M;True;147.0;12.0;Xavier Malisse;16
6966;2012-540;1.0;9.0;30.8802190281;185.0;Roger Federer;Grass;G;True;131.0;10.0;Xavier Malisse;16
6967;2012-540;1.0;9.0;30.8802190281;185.0;Roger Federer;Grass;G;True;131.0;10.0;Xavier Malisse;16
6990;2002-338;1.0;4.0;20.4161533196;185.0;Roger Federer;Hard;A;True;87.0;9.0;Tommy Robredo;17
6992;2003-421;1.0;4.0;21.9876796715;185.0;Roger Federer;Hard;M;True;67.0;9.0;Tommy Robredo;17
6993;2003-421;1.0;4.0;21.9876796715;185.0;Roger Federer;Hard;M;True;67.0;9.0;Tommy Robredo;17
6994;2003-421;1.0;4.0;21.9876796715;185.0;Roger Federer;Hard;M;True;67.0;9.0;Tommy Robredo;17
6995;2003-421;1.0;4.0;21.9876796715;185.0;Roger Federer;Hard;M;True;67.0;9.0;Tommy Robredo;17
6996;2003-421;1.0;4.0;21.9876796715;185.0;Roger Federer;Hard;M;True;67.0;9.0;Tommy Robredo;17
6999;2007-520;1.0;8.0;25.8015058179;185.0;Roger Federer;Clay;G;True;122.0;0.0;Tommy Robredo;17
7001;2009-560;1.0;9.0;28.0629705681;185.0;Roger Federer;Hard;G;True;108.0;0.0;Tommy Robredo;17
7002;2011-580;1.0;11.0;29.4428473648;185.0;Roger Federer;Hard;G;True;145.0;0.0;Tommy Robredo;17
7003;2011-580;1.0;11.0;29.4428473648;185.0;Roger Federer;Hard;G;True;145.0;0.0;Tommy Robredo;17
7060;2003-314;1.0;12.0;21.9110198494;185.0;Roger Federer;Clay;A;True;88.0;5.0;Gaston Gaudio;8
7063;2004-605;1.0;8.0;23.2717316906;185.0;Roger Federer;Hard;F;False;96.0;5.0;Gaston Gaudio;8
7064;2004-605;1.0;8.0;23.2717316906;185.0;Roger Federer;Hard;F;False;96.0;5.0;Gaston Gaudio;8
7065;2004-605;1.0;8.0;23.2717316906;185.0;Roger Federer;Hard;F;False;96.0;5.0;Gaston Gaudio;8
7066;2004-605;1.0;8.0;23.2717316906;185.0;Roger Federer;Hard;F;False;96.0;5.0;Gaston Gaudio;8
7067;2005-605;1.0;5.0;24.2683093771;185.0;Roger Federer;Carpet;F;False;50.0;5.0;Gaston Gaudio;8
7434;2003-316;0.0;0.0;21.8343600274;183.0;Filippo Volandri;Clay;A;False;111.0;9.0;Tommy Robredo;9
7435;2003-316;0.0;0.0;21.8343600274;183.0;Filippo Volandri;Clay;A;False;111.0;9.0;Tommy Robredo;9
7436;2003-321;0.0;1.0;21.853524982899998;183.0;Filippo Volandri;Clay;A;False;60.0;9.0;Tommy Robredo;9
7438;2005-439;1.0;0.0;23.8850102669;183.0;Filippo Volandri;Clay;A;True;117.0;9.0;Tommy Robredo;9
7475;2003-314;1.0;3.0;28.2929500342;190.0;Jiri Novak;Clay;A;True;169.0;10.0;Roger Federer;10
7476;2003-314;1.0;3.0;28.2929500342;190.0;Jiri Novak;Clay;A;True;169.0;10.0;Roger Federer;10
7477;2003-314;1.0;3.0;28.2929500342;190.0;Jiri Novak;Clay;A;True;169.0;10.0;Roger Federer;10
7478;2003-314;1.0;3.0;28.2929500342;190.0;Jiri Novak;Clay;A;True;169.0;10.0;Roger Federer;10
7495;2006-403;0.0;2.0;28.254620123200002;173.0;Arnaud Clement;Hard;M;False;119.0;10.0;Roger Federer;8
7520;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7521;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7522;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7523;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7524;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7525;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7526;2019-0495;0.0;2.0;27.0472279261;188.0;Marton Fucsovics;Hard;A;False;116.0;12.0;Roger Federer;9
7554;2007-580;0.0;14.0;26.4914442163;185.0;Xavier Malisse;Hard;G;True;167.0;5.0;Arnaud Clement;8
7555;2007-580;0.0;14.0;26.4914442163;185.0;Xavier Malisse;Hard;G;True;167.0;5.0;Arnaud Clement;8
7556;2007-580;0.0;14.0;26.4914442163;185.0;Xavier Malisse;Hard;G;True;167.0;5.0;Arnaud Clement;8
7557;2011-301;0.0;5.0;30.4777549624;185.0;Xavier Malisse;Hard;A;False;150.0;19.0;Arnaud Clement;8
7558;2001-328;0.0;3.0;21.2594113621;185.0;Xavier Malisse;Carpet;A;False;63.0;2.0;Roger Federer;22
7559;2001-328;0.0;3.0;21.2594113621;185.0;Xavier Malisse;Carpet;A;False;63.0;2.0;Roger Federer;22
7560;2001-328;0.0;3.0;21.2594113621;185.0;Xavier Malisse;Carpet;A;False;63.0;2.0;Roger Federer;22
7561;2001-328;0.0;3.0;21.2594113621;185.0;Xavier Malisse;Carpet;A;False;63.0;2.0;Roger Federer;22
7567;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7568;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7569;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7570;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7571;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7572;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7573;2006-421;0.0;4.0;26.0506502396;185.0;Xavier Malisse;Hard;M;False;147.0;12.0;Roger Federer;22
7576;2012-540;0.0;9.0;31.934291581100002;185.0;Xavier Malisse;Grass;G;False;131.0;13.0;Roger Federer;22
7577;2012-540;0.0;9.0;31.934291581100002;185.0;Xavier Malisse;Grass;G;False;131.0;13.0;Roger Federer;22
7578;2012-540;0.0;9.0;31.934291581100002;185.0;Xavier Malisse;Grass;G;False;131.0;13.0;Roger Federer;22
7579;2012-540;0.0;9.0;31.934291581100002;185.0;Xavier Malisse;Grass;G;False;131.0;13.0;Roger Federer;22
7584;2006-560;0.0;10.0;26.1081451061;185.0;Xavier Malisse;Hard;G;False;148.0;14.0;Jiri Novak;9
7585;2006-560;0.0;10.0;26.1081451061;185.0;Xavier Malisse;Hard;G;False;148.0;14.0;Jiri Novak;9
7586;2006-560;0.0;10.0;26.1081451061;185.0;Xavier Malisse;Hard;G;False;148.0;14.0;Jiri Novak;9
7587;2006-560;0.0;10.0;26.1081451061;185.0;Xavier Malisse;Hard;G;False;148.0;14.0;Jiri Novak;9
7588;2006-560;0.0;10.0;26.1081451061;185.0;Xavier Malisse;Hard;G;False;148.0;14.0;Jiri Novak;9
7591;2005-311;1.0;3.0;24.8815879535;185.0;Xavier Malisse;Grass;A;False;56.0;9.0;Hyung Taik Lee;8
7592;2005-311;1.0;3.0;24.8815879535;185.0;Xavier Malisse;Grass;A;False;56.0;9.0;Hyung Taik Lee;8
7593;2005-311;1.0;3.0;24.8815879535;185.0;Xavier Malisse;Grass;A;False;56.0;9.0;Hyung Taik Lee;8
7594;2005-311;1.0;3.0;24.8815879535;185.0;Xavier Malisse;Grass;A;False;56.0;9.0;Hyung Taik Lee;8
7609;2012-499;1.0;6.0;31.608487337399996;185.0;Xavier Malisse;Hard;A;False;98.0;6.0;Guillermo Garcia Lopez;8
7610;2013-311;1.0;7.0;32.8925393566;185.0;Xavier Malisse;Grass;A;False;131.0;6.0;Guillermo Garcia Lopez;8
7611;2013-311;1.0;7.0;32.8925393566;185.0;Xavier Malisse;Grass;A;False;131.0;6.0;Guillermo Garcia Lopez;8
7612;2013-311;1.0;7.0;32.8925393566;185.0;Xavier Malisse;Grass;A;False;131.0;6.0;Guillermo Garcia Lopez;8
7641;2003-421;0.0;3.0;21.2594113621;180.0;Tommy Robredo;Hard;M;True;67.0;2.0;Roger Federer;25
7642;2003-421;0.0;3.0;21.2594113621;180.0;Tommy Robredo;Hard;M;True;67.0;2.0;Roger Federer;25
7643;2003-421;0.0;3.0;21.2594113621;180.0;Tommy Robredo;Hard;M;True;67.0;2.0;Roger Federer;25
7644;2003-421;0.0;3.0;21.2594113621;180.0;Tommy Robredo;Hard;M;True;67.0;2.0;Roger Federer;25
7645;2002-337;0.0;3.0;20.4353182752;180.0;Tommy Robredo;Hard;A;False;116.0;2.0;Roger Federer;25
7646;2002-337;0.0;3.0;20.4353182752;180.0;Tommy Robredo;Hard;A;False;116.0;2.0;Roger Federer;25
7647;2002-337;0.0;3.0;20.4353182752;180.0;Tommy Robredo;Hard;A;False;116.0;2.0;Roger Federer;25
7648;2002-337;0.0;3.0;20.4353182752;180.0;Tommy Robredo;Hard;A;False;116.0;2.0;Roger Federer;25
7649;2002-338;0.0;2.0;19.6878850103;180.0;Tommy Robredo;Hard;A;False;87.0;2.0;Roger Federer;25
7650;2002-338;0.0;2.0;19.6878850103;180.0;Tommy Robredo;Hard;A;False;87.0;2.0;Roger Federer;25
7651;2002-338;0.0;2.0;19.6878850103;180.0;Tommy Robredo;Hard;A;False;87.0;2.0;Roger Federer;25
7652;2002-338;0.0;2.0;19.6878850103;180.0;Tommy Robredo;Hard;A;False;87.0;2.0;Roger Federer;25
7654;2004-495;0.0;1.0;21.8343600274;180.0;Tommy Robredo;Hard;A;False;88.0;2.0;Roger Federer;25
7655;2004-495;0.0;1.0;21.8343600274;180.0;Tommy Robredo;Hard;A;False;88.0;2.0;Roger Federer;25
7656;2004-495;0.0;1.0;21.8343600274;180.0;Tommy Robredo;Hard;A;False;88.0;2.0;Roger Federer;25
7657;2004-495;0.0;1.0;21.8343600274;180.0;Tommy Robredo;Hard;A;False;88.0;2.0;Roger Federer;25
7658;2004-495;0.0;1.0;21.8343600274;180.0;Tommy Robredo;Hard;A;False;88.0;2.0;Roger Federer;25
7662;2011-580;0.0;7.0;28.714579055399998;180.0;Tommy Robredo;Hard;G;False;145.0;10.0;Roger Federer;25
7667;2005-421;0.0;7.0;23.2717316906;180.0;Tommy Robredo;Hard;M;True;104.0;5.0;Gaston Gaudio;11
7668;2005-421;0.0;7.0;23.2717316906;180.0;Tommy Robredo;Hard;M;True;104.0;5.0;Gaston Gaudio;11
7669;2005-421;0.0;7.0;23.2717316906;180.0;Tommy Robredo;Hard;M;True;104.0;5.0;Gaston Gaudio;11
7670;2005-421;0.0;7.0;23.2717316906;180.0;Tommy Robredo;Hard;M;True;104.0;5.0;Gaston Gaudio;11
7672;2004-580;0.0;6.0;21.7193702943;180.0;Tommy Robredo;Hard;G;True;148.0;5.0;Gaston Gaudio;11
7749;2005-325;0.0;3.0;23.405886379200002;180.0;Tommy Robredo;Clay;A;True;91.0;2.0;Filippo Volandri;11
7750;2005-325;0.0;3.0;23.405886379200002;180.0;Tommy Robredo;Clay;A;True;91.0;2.0;Filippo Volandri;11
7751;2005-325;0.0;3.0;23.405886379200002;180.0;Tommy Robredo;Clay;A;True;91.0;2.0;Filippo Volandri;11
7752;2005-325;0.0;3.0;23.405886379200002;180.0;Tommy Robredo;Clay;A;True;91.0;2.0;Filippo Volandri;11
7850;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7851;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7852;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7853;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7854;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7855;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7856;2001-407;1.0;8.0;24.8815879535;185.0;Nicolas Escude;Hard;A;False;143.0;12.0;Roger Federer;15
7858;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7859;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7860;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7861;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7862;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7863;2002-407;1.0;10.0;25.87816564;185.0;Nicolas Escude;Hard;A;False;126.0;12.0;Roger Federer;15
7864;2000-408;1.0;6.0;29.2895277207;201.0;Marc Rosset;Hard;A;False;112.0;10.0;Roger Federer;11
7865;2000-408;1.0;6.0;29.2895277207;201.0;Marc Rosset;Hard;A;False;112.0;10.0;Roger Federer;11
7866;2000-408;1.0;6.0;29.2895277207;201.0;Marc Rosset;Hard;A;False;112.0;10.0;Roger Federer;11
7867;2000-408;1.0;6.0;29.2895277207;201.0;Marc Rosset;Hard;A;False;112.0;10.0;Roger Federer;11
7868;2000-408;1.0;6.0;29.2895277207;201.0;Marc Rosset;Hard;A;False;112.0;10.0;Roger Federer;11
7869;2000-496;1.0;10.0;29.2511978097;201.0;Marc Rosset;Hard;A;False;118.0;10.0;Roger Federer;11
7870;2000-496;1.0;10.0;29.2511978097;201.0;Marc Rosset;Hard;A;False;118.0;10.0;Roger Federer;11
